,soc,md_ocv,Li atomic fraction,Li weight fraction,mass per volume,electron per volume,TM atomic fraction,TM weight fraction,anion atomic fraction,anion weight fraction,expt_ocv,name,Li_num,cif_idx,original_md_ocv
20,0.4492220675460636,-0.3634222676125517,-0.1274645377135342,-0.004853782933332139,-0.6505789390811597,-0.593848913287775,-0.7685731377229003,-0.6533198910504012,-0.37242759919810065,-0.1625839327430031,3.42,Li0.94FePO3.84N0.16,48,16,3.8867
21,0.5762684115059566,-0.2310611640941295,-0.04968939696857326,0.08515346127442416,-0.6505789390811597,-0.593848913287775,-0.7685731377229003,-0.6533198910504012,-0.37242759919810065,-0.1625839327430031,3.41,Li0.94FePO3.84N0.16,51,17,4.0156
22,0.7033147554658498,-0.16031112505286266,0.027345028150245487,0.17490783040403965,-0.6505789390811597,-0.593848913287775,-0.7685731377229003,-0.6533198910504012,-0.37242759919810065,-0.1625839327430031,3.39,Li0.94FePO3.84N0.16,54,18,4.0845
23,0.8344593685857389,-0.1731467634856035,0.1036492691447151,0.2644103886382476,-0.6505789390811597,-0.593848913287775,-0.7685731377229003,-0.6533198910504012,-0.37242759919810065,-0.1625839327430031,3.30,Li0.94FePO3.84N0.16,57,19,4.0720
24,0.961505712545632,-0.2599156792909308,0.17923365880904835,0.35366219419689543,-0.6505789390811597,-0.593848913287775,-0.7685731377229003,-0.6533198910504012,-0.37242759919810065,-0.1625839327430031,3.18,Li0.94FePO3.84N0.16,60,20,3.9875
25,1.0885520565055251,-0.2608398452580878,0.2541083358943734,0.442664299378655,-0.6505789390811597,-0.593848913287775,-0.7685731377229003,-0.6533198910504012,-0.37242759919810065,-0.1625839327430031,3.07,Li0.94FePO3.84N0.16,63,21,3.9866
26,1.2196966696254143,-0.2600183643983925,0.32828324964245276,0.5314177506023764,-0.6505789390811597,-0.593848913287775,-0.7685731377229003,-0.6533198910504012,-0.37242759919810065,-0.1625839327430031,2.97,Li0.94FePO3.84N0.16,66,22,3.9874
27,1.3467430135853073,-0.2672063219207274,0.40176816419287553,0.619923588448098,-0.6505789390811597,-0.593848913287775,-0.7685731377229003,-0.6533198910504012,-0.37242759919810065,-0.1625839327430031,2.96,Li0.94FePO3.84N0.16,69,23,3.9804
28,1.4737893575452004,-0.16215945698717757,0.7591720667790222,1.0587745936870516,-0.6505789390811597,-0.593848913287775,-0.7685731377229003,-0.6533198910504012,-0.37242759919810065,-0.1625839327430031,2.94,Li0.94FePO3.84N0.16,72,24,4.0827
29,1.6008357015050936,-0.47678662625051726,0.5467061523384098,0.7961965573753134,-0.6505789390811597,-0.593848913287775,-0.7685731377229003,-0.6533198910504012,-0.37242759919810065,-0.1625839327430031,2.90,Li0.94FePO3.84N0.16,75,25,3.7763
30,1.7278820454649866,-0.43427499176128026,0.6181778666762306,0.883965740787145,-0.6505789390811597,-0.593848913287775,-0.7685731377229003,-0.6533198910504012,-0.37242759919810065,-0.1625839327430031,2.86,Li0.94FePO3.84N0.16,78,26,3.8177
31,1.8590266585848758,-0.18926832535712565,0.6889968712940711,0.9714914155613047,-0.6505789390811597,-0.593848913287775,-0.7685731377229003,-0.6533198910504012,-0.37242759919810065,-0.1625839327430031,2.78,Li0.94FePO3.84N0.16,81,27,4.0563
32,1.9860730025447688,-0.3351838630605219,0.7591720667790222,1.0587745936870516,-0.6505789390811597,-0.593848913287775,-0.7685731377229003,-0.6533198910504012,-0.37242759919810065,-0.1625839327430031,2.76,Li0.94FePO3.84N0.16,84,28,3.9142
33,2.1131193465046616,-0.4023399233406211,0.828712192621576,1.1458162815538133,-0.6505789390811597,-0.593848913287775,-0.7685731377229003,-0.6533198910504012,-0.37242759919810065,-0.1625839327430031,2.70,Li0.94FePO3.84N0.16,87,29,3.8488
34,2.2442639596245515,-0.39176335727204276,0.8976258308439263,1.2326174799898653,-0.6505789390811597,-0.593848913287775,-0.7685731377229003,-0.6533198910504012,-0.37242759919810065,-0.1625839327430031,2.66,Li0.94FePO3.84N0.16,90,30,3.8591
35,2.371310303584444,-0.5060518818771662,0.9659214095306502,1.3191791843006901,-0.6505789390811597,-0.593848913287775,-0.7685731377229003,-0.6533198910504012,-0.37242759919810065,-0.1625839327430031,2.54,Li0.94FePO3.84N0.16,93,31,3.7478
36,-0.6900967589329766,0.5538637973448292,-0.26759388612471424,-0.3821884625907422,0.9541225618769643,1.2242656028431795,1.4105973244255794,1.4229459430161564,1.324717730293604,1.0542451233295662,4.08,Li0.958Ni0.9378Fe0.1042O2,20,4,4.7800
